"item","prompt"
"hellaswag.3858","Health: How to survive rabies shots. Learn what the rabies vaccine regimen entails. Knowing what to expect can help to ease any anxiety around the procedure. Assuming you have been bitten or scratched by an animal with a risk of being infected with rabies, you will first receive the rabies immune globulin or igg. Igg is an antibody that is effective immediately at fighting off any rabies that may be present in your body. The vaccine takes a couple of weeks to develop your immunity, but igg will protect you during this period.

Pets and Animals: How to bond with pet finches. Make the same noise each time you enter the room. When you first get pet finches, they will likely be nervous in your presence. In order to get them more comfortable, you need to demonstrate that you are not threatening. Try making the same calming noise each time you enter the room with the bird cage. This will help them get to know when you are around.

Health: How to manage stress with ulcerative colitis. Try biofeedback. Biofeedback is a technique where you work to control your body's automatic response to something like stress. During biofeedback, you need to be hooked up to sensors that monitor your body's functions, like heart rate and breathing. During biofeedback, you work towards relaxing your muscles and controlling your breathing, which can help reduce stress by lessening your body's stress response. Talk to your doctor or therapist to get started with biofeedback.

Vacuuming floor: The woman detaches and holds up the filter on the vacuum cleaner. The woman stores the vacuum cleaners in a closet. The two vacuum cleaners are shown once again side by side with text showcasing their features.

Food and Entertaining: How to write an environmental management plan. Discuss with your employees and business partners how it would benefit the company to adopt sustainable business processes. Focus on how you will search for processes that do not hamper any employee's ability to perform his or her job properly, but that will enhance the enterprise's overall value.. Determine which incentives exist in your country or legislation pertaining to sustainable business solutions.  Look for local, state or federal laws, grants or tax breaks that your organization can use. Write down what conditions you need to meet in order to qualify.

Vacuuming floor: A large mess is shown on a living room floor. A woman uses a vacuum to clean up the mess. She pushes the vacuum over and over until it is gone.

Preparing salad: They are put in a pan and covered with water. Kale is being chopped up on a cutting board. It is tossed in salt for a few minutes. Carrots are grated over the kale.

Home and Garden: How to hang blackout curtains. Measure the length of your window frame. Hook a tape measure on a top corner of your window frame and pull it down to the bottom edge of the frame. Then do the same on the other side and in the middle, in case your window is not perfectly square.  If you already have a curtain rod, you only need to measure from the curtain rod to where you want the curtains to end. If you do find that your window is a different length on 1 side, keep the longest measurement.

Rollerblading: A middle aged man is standing in the street wearing rollerblades. The man precisely skates in-between a tight row of small cones. The man does a handstand after completing the course and goes back to the beginning.

Tumbling: A girl is doing back flips on a blue mat. A girl does the splits in the air.

Personal Care and Style: How to go from black to blonde in one night. Slather a deep conditioning product on your freshly washed hair. Towel dry your hair and then drench it in the conditioner. The best product to use is cholesterol, which is sold in jars and can be easily found in most beauty supply stores."
"hellaswag.3743","Finance and Business: How to prepare a financial plan. Assess your current financial situation. In order to write a financial plan, you'll first have to have a clear picture of where your finances are now. To do so, start by calculating your net worth. To do so, you will need to calculate your total assets, which include everything from money in checking or investment accounts to your equity in your house and car. Then, you'll have to calculate your liabilities, including how much you still owe on your house and car, and any other outstanding debts like student loans or unpaid bills.

Preparing pasta: A man puts water in a pot to boil. Then , the man adds penne pasta and salt to cook.

Fun sliding down: A child is shown sliding up and then down a red slide. Another child is shown sliding down the red slide, followed by the first child.

Finance and Business: How to get child custody if you have a felony record. Get your criminal history reports. You need to thoroughly go through your criminal history and analyze every felony, not just the most recent one. You should get a complete criminal history. Generally, you can get your criminal history by contacting the federal bureau of investigations (fbi) or an agency in each state where you were convicted of a crime. Information for the fbi is available here: https: // www.fbi.

Making a cake: The man mixes the ingredients in a mixer bowl. The man stirs the mix then turns the mixer back on. The man mixes the mix and pours it into cake pans.

Cleaning shoes: A person is cleaning a pair of sneakers. The person gets a dark cloth out of their netted, red bag and uses it to clean the shoes.

Work World: How to build an indoor dog kennel. Choose a space for your kennel. It is very important to choose the right place for an indoor kennel. The area must be warm, spacious, and comfortable. It should be a safe environment for your animals. Consider these criteria : The area should be spacious enough.

Health: How to manage type 1 diabetes as you age. Use insulin injection to manage the amount of insulin present in your body. If you are diagnosed with type 1 diabetes, you will usually be put on insulin injection. Insulin injections provide the body with otherwise missing insulin that helps in the uptake of glucose from the blood stream.  That way, the glucose in the blood can be taken to the cells where it is used for the production of energy. Type 1 diabetic patients are advised to use insulin injections everyday to ensure that their blood sugar is controlled.

Raking leaves: A volunteer rakes leaves in a front yard. Volunteers carry and set up yard tools and cleaning products.

Hitting a pinata: A man is standing outside under a tent hitting a pinata with a stick. After about three strings , he moves and gives the stick to a young girl with a grey and black dress on.

Home and Garden: How to popcorn your ceiling. Remove the furniture from the room. Before you apply a popcorn ceiling, you should remove all of the furniture from the room. The paint mixture may drip while you are putting it on the ceiling and you don't want it to ruin your furniture."
"hellaswag.6211","Computers and Electronics: How to balance your mood during bad weather. Spend time with a friend. Rainy weather can affect your self-esteem, making it more likely that you'll forego social gatherings and do things solo. However, being alone on a gloomy day can quickly make your spirits worse. Give yourself a ray of sunshine by connecting with someone. If you're at home alone, invite a friend over to laze about with you.

Wrapping presents: Several baskets are seen sitting on the followed by a woman stepping into frame and holding up the boxes while speaking to the camera. She holds up several more objects and then wraps a bow around the box and presents it in the end.

Food and Entertaining: How to order a healthy brunch. Pick a customized omelette. Order an omelette with one slice of cheese and at least two kinds of vegetables. On the side, choose the fruit salad instead of the hash browns or french fries. This meal has protein, selenium and vitamin d from the eggs, as well as fiber and vitamins from the vegetables. If you want an omelette but are trying to reduce your cholesterol, you should order an egg white omelette.

Triple jump: He does the long jump, then immediately hops up and runs back, cheering and celebrating with the crowd. He beats his chest and hugs people. He then poses in front of a scoreboard while people take photographs.

Home and Garden: How to deal with bedbugs. Learn how to kill bedbugs. Use rubbing alcohol or water and detergent applied from a good, big spray bottle. The spray bottles from home improvement and department stores are adequate. A better buy would be to use used and higher quality spray bottles for laundry pre-treatment, glass cleaners, car interior cleaners etc. Alcohol-buy several large bottles of 70% rubbing alcohol and mix them with water at no less than 50% strength.

Sports and Fitness: How to drive a bass boat. Launch your bass boat carefully. If you're launching your boat from a vehicle trailer, make a plan beforehand and bring a friend or two to help. Slowly back the trailer into the water, then put your vehicle in park and apply the parking brake. Start the boat's motor once it's in the water, undo the winch hook on the trailer, and slowly back off and away from the trailer. Keep an eye on your surroundings at all times.

BMX: A man in black riding a bmx bike over woopdi doos on a wheelie. A man wearing a blue shirt rides a bmx bike over a bmx course while doing a wheelie.

Table soccer: Two men are seen playing a game of fooseball while showing a close up of the table. Several shots are shown of the table as well as the men playing.

Polishing forniture: A barefoot man is touching up a piece of wood furniture with a brush. He then moves the piece around to show the scuffs and buffs them out with a brush.

Pets and Animals: How to take care of baby platy fish. Be on the lookout for pregnant fish. Pregnant platies are easy to spot, so if you keep a close eye on your fish, they shouldn't be a surprise. A pregnant platy will develop a noticeably swollen belly.  It's also common for a pregnant female to develop a dark spot near her back fin. This is caused by the eyes of the unborn fry pressing against her scales.

Family Life: How to make toilet training fun for your son. Dress your 1-2 year old son in a long shirt that covers to his thighs. This way air will circulate to allow him to feel his private parts. It also stimulates him to want to urinate."
"hellaswag.5672","Computers and Electronics: How to remove furniture dents from carpet. Remove the furniture. You can't address dents in the carpet if the furniture is still there. Move the furniture to expose the dent and either rearrange the room to find a new home for the piece, or take it out of the room while you work.  When the carpet is exposed, check the label to determine what kind of material it is. Synthetic fibers can be fixed using the cold ice cube method.

Using the rowing machine: A man is seated at equipment inside a gym. He is using a rowing machine and he talks about it.

Finance and Business: How to use quickbooks on pc or mac. Go to http: // www.quickbooksoffer.com in a web browser. Go to the official quickbooks website in your preferred web browser.. Select a plan.  There are three plans to choose from towards the bottom of the screen. Click "" start free trial "" for the plan you want to use with your account.

Food and Entertaining: How to prepare saffron. Measure the saffron threads. Your recipe will usually tell you how much saffron to use, but there are some general rules that are good to know. Saffron is usually measured in grams, the number of threads, or "" pinches. "" a "" pinch "" typically means 20 medium-sized threads of saffron. Use a food scale or count the threads to measure out the saffron.

Home and Garden: How to remove ink stamps from papers. Try an eraser first. If the ink stamp is light enough, an eraser by itself might do the trick. This will better protect the paper. Pencil erasers are fine as long as they're still soft. If you're not making any progress after about five minutes, switch to something more abrasive.

Health: How to get a second opinion before major surgery. Ask around. Surgery is normally considered the last line of treatment. Doctors usually try to avoid it when possible, because it's invasive, complicated and even dangerous. Nonetheless, it may be urgently required, and it may be considered the patient's best option. Seek confirmation from another doctor (or doctors) that the proposed surgery is indeed your best option.

Computers and Electronics: How to use avatars for social media. Determine how the social media profile will be used. Your avatar should properly correspond with the type of social media profile you have created. For example, use the company logo as an avatar for a company's official social media profile, or use a personal photo for your personal social media account.  Determine the type of users you'll be interacting with on a regular basis. The avatar you choose should appeal to the users you regularly communicate with.

Chopping wood: A close up of wood is seen following by a person walking into frame and cutting the wood. The person shows a close up of the tool and continues to cut more pieces of wood.

Polishing shoes: A close up shot of shoe polish is shown followed by a man shining his shoes and speaking to another man walking in. The man walks out of frame is shown again shining the shoes of another man reading a newspaper.

Relationships: How to deal with friends with different political views. Practice "" hungry listening. "" a good friend has sincere interest in finding out as much as she can about her friends' point of view. If you're really sincere about staying involved in this friendship, stay interested in your friends' daily life and experiences. Let your questions reflect this deep interest, and don't get caught up discussions of political likes and dislikes. Explore your friends' perspective by asking open-ended questions.

Personal Care and Style: How to devote a day to relaxing and pampering yourself at home. Clear your schedule. Obviously, you don't want to have to run to the dentist during your relaxation day. Move any appointments you have that day."
"hellaswag.511","Health: How to get prescribed xanax. Talk to your regular doctor about your anxiety. Sometimes anxiety can actually be a symptom of some other illness. Therefore, your doctor should check you out first. For instance, psychological symptoms can be a symptom of a neurological problem. They can also be the result of a medication you're taking.

Pets and Animals: How to feed an amazon parrot. Feed your amazon parrot food pellets. The best diet for your amazon parrot will consist of about 80% food pellets, which are developed to be nutritionally complete. Pellet food provides all of the nutrients that you pet parrot needs at different stages of its life, and can be bought in different colors and flavors. Purchase food pellets at pet stores or online. Food pellets should be readily available and replaced daily.

Using uneven bars: A gymnast is seen running towards a set of uneven bars and performing a routine on the bars. She swings all around and jumps on the mat to end her routine.

Computers and Electronics: How to keep and control records using microsoft access. Get microsoft access. Access is available as part of microsoft office for windows. The application is available in various iterations, including office 365, which you can "" rent "" for less than $10 a month, by purchasing microsoft office for windows on disc at a retail store or online, or by buying access as a separate application from microsoft online. Access is not available on any other operating system other than windows. All of the latest information on office is available at office.com.

Computers and Electronics: How to archive in outlook 2007. Click on "" file "" at the top of your outlook 2007 session and select "" archive. This will open the archive dialog box.. Select the radio button next to "" archive this folder and all subfolders.  Click on the dropdown menu next to "" archive items older than, "" and select the date of your choice. All items older than the date selected will be archived.

Youth: How to prepare for fifth grade. The night before, pack your lunch or put your lunch money into your bag. If it is a half day, you will not need to worry about this step unless it goes past lunch.. Set out your clothes.  You will want something casual, a little more pretty than you usually would. Don't overdo what you will wear.

Computers and Electronics: How to record skype calls. Download a recording app. Supports the installation of third-party apps that can add a lot of useful functions. Since skype does not come installed with support for recording calls, you will need to download an app to make it happen. You can access the app library by clicking the tools menu, hovering over apps, and selecting get apps. The skype shop will open in a new web browser window.

Sports and Fitness: How to do balance ball dumbell chest press. Place the balance ball in an open area with free space. There should not be any nearby clutter or objects that can cause harm if you roll off or stand up after using the ball.. Hold a dumbbell in each hand.  Your thumbs should be wrapped around the handle of each dumbbell weight.. Sit directly on top of the balance ball.

Finance and Business: How to start a taxi company. Investigate whether there's a need for a taxi company in your area. In smaller towns, the demand for taxis usually isn't so high, so considering a different location to start a taxi company might be a wise choice.. Determine your niche.  Though most taxi companies cater to all types of customers, there are those that cater to high-end clientele such as politicians, diplomats, and executives. Other taxi companies offer adapted vehicles for the physically impaired, while yet others provide green taxis for environmentally-conscious customers.

Finance and Business: How to protect liquid assets. Decide which trust is right for you. Asset protection trusts traditionally are established offshore. However, a number of states have passed laws that enable asset protection trusts to be created. These domestic asset protection trusts are subject to strict guidelines that vary by state. Offshore trusts can be tricky-particularly if you have no continual ties to the country where you set up the trust.

Family Life: How to be consistent in parenting teens. Allow some independence for your teen. Help your teenager to establish his own identity and figure out her place in the world.. Decide how important an issue is before you argue."
"hellaswag.4786","Home and Garden: How to clean brushed aluminum. Remove surface residue with a damp cloth. Wipe any accumulated dirt or dust off your brushed aluminum surface with a damp dish rag or paper towel.. Scrub with a non-scratch cleaning pad.  Don't ruin the delicate design of brushed aluminum by scrubbing it with abrasive copper or steel-wool pads. Get rid of stubborn grime by using a non-scratch cleaning pad or sponge instead.

Health: How to diagnose diabetes. Distinguish type 1. Type 1 diabetes, once known as juvenile or insulin dependent diabetes, is a chronic condition most often diagnosed in children. However, it can be diagnosed during any point in a patient's life. When a patient has type 1, the pancreas makes little to no insulin. In most cases, this is due to the body's immune system mistakenly attacking and destroying the insulin producing cell in the pancreas.

Home and Garden: How to get rid of black widow spiders. Recognize a black widow spider. Black widow spiders are found across the u.s and canada, and in other temperate regions around the world. They are the most venomous spiders in north america. The female is the easiest to recognize--and the most dangerous. She is coal-black, with a spherical abdomen and a red hourglass-shaped mark on her belly.

Sports and Fitness: How to win a nerf war. Decide your play area. Don't pick somewhere that echoes or is closed in. Try out in the open field with lots of dirt mounds and trees to hide behind. Rural and outdoorsy areas are fantastic, as you want as many places to hide as possible. A large backyard with lots of obstacles will also work.

Playing pool: A close up is shown of a mini pool table with cues and balls. A man uses the cue to shoot the balls into the pockets.

Food and Entertaining: How to make red lentil soup. Check your refrigerator and pantry. You may have some or most of the ingredients that you will need. The necessary ingredients are pretty basic, which makes this an easy and cost-effective soup to make.  Peel and cut up the garlic and onion. You'll want both the garlic and onion to be finely chopped.

Sports and Fitness: How to throw a shot put. Face the side of the ring. Rather than directly facing your target, you should make a quarter turn so that you face the side of the ring. Beginning at a 90 degree angle from the target allows you to twist your hips in order to gain momentum when throwing the shot.  Step back with your less dominant foot. If you are right-handed, you will step back with your left foot.

Health: How to treat foot pain in children. Ask your child where he is experiencing pain in his feet. Have your child point to the area or areas on his feet where he is feeling a sharp pain or throbbing. He may also have pain in other areas of his legs, like his knees, his ankles, or his calf muscles. Ask him to point out the specific areas of pain. This will help you determine where the pain is originating on his feet and legs, and determine the possible causes of his pain.

Hurling: A group of players are running across a field. They hit the ball and get it into the goal. They are engaged in a game of field hockey.

Using uneven bars: A man talks about coaching gymnastics. A girl starts to do a routine on the uneven bars.

Bullfighting: A bull runs out of a gate into an arena. A matador"
"hellaswag.5370","Bathing dog: A person is seen holding up a small dog under running water. Women stand beside the dog helping to wash it off as the dog kicks it's legs around.

Health: How to increase good cholesterol. Exercise more. Lifestyle modification is recommended for any abnormality in cholesterol or triglyceride levels. To help increase your good cholesterol levels, you need to work out regularly. The american heart association recommends that adults should do at least 30 minutes of moderate-intensity cardiovascular activity for at least five days per week. This can include running, hiking, swimming, or bike riding.

Computers and Electronics: How to install an ssd into a desktop computer. Make sure your computer is fully powered off. Do this by clicking the windows icon in the lower left, and then selecting "" shut down. "". Remove the cables attached to your computer.  Once your computer is off, you need to remove all the cables from the back of your cpu tower. To easily remember where all the cables should go, take a picture of the cables while they are still hooked up and use it as an easy reference when you place them back again later.

Computers and Electronics: How to heal cervicitis. Be aware of the symptoms of cervicitis. In some women, cervicitis produces no symptoms; you may not realize you have it until a doctor notices a problem during a routine gynaecological exam. However, many women do notice symptoms. These include : Abnormal vaginal discharge that has an odor or is a gray or yellow color. Spotting between menstrual periods or after sexual intercourse.

Sports and Fitness: How to pretend to be sick after school. Look a bit grumpy when you are picked up from school. Say your day was fine up to midday.. Put your hands around your stomach.  About five minutes after you've been picked up, wrap your arms around your stomach and say you have a little bit of a stomachache.. Moan a little, but don't overdo it.

Washing hands: A young boy is seen pouring soap into his hands and scrubbing his hands above a sink. He then grabs a paper towel and dries off his hands.

Vacuuming floor: The man sweeps under the rug. The man vacuums the rug again. We see the man kneeling on the rug talking. We see an ending title screen.

Health: How to sleep comfortably in an unfamiliar place. Bring your pillow with you. Your pillow might offer a small comfort of home, even by just carrying its familiar scent. You can't bring your whole bed, so having your pillow at the very least will help aid in feeling more comfortable, no matter where you are.  If you could not bring your own pillow along, creating a makeshift cervical pillow can help you position yourself more comfortably. Fold a small towel so it matches the pillow, and then roll the towel into a small tube.

Removing curlers: The lady takes a boy away and gives him a cactus plant. The lady grabs the boy and leads him through a white gate. The guy leaves with his hands full of stuff.

Health: How to flex your back. Do abdominal exercises. Abdominal exercises will flex you back each time you roll your body forward or to the side. Include a few abdominal exercises in your regular exercise routine. There are lots of different abdominal exercises you can try including : Sit ups crunches oblique crunches do bicycle crunches | bicycle crunches] ]. Try supermans. Lay down on your stomach with your arms straight out in front of you and your legs straight out behind you.

Personal Care and Style: How to paint a bubble design on your nails. Remove any existing polish off your nails.. Trim and shape your nails if needed.. Paint a clear base coat on your nails."
"hellaswag.8808","Preparing salad: A woman is seen speaking to the camera in front of a counter top with various ingredients laid out. She mixes several ingredients into a bowl and spreads it around with a spoon.

Holidays and Traditions: How to be earth friendly during the holidays. Decorate with recycled or handmade items instead of lights. Make your own decorations instead of using plastic ones. Make wreaths for your door or decorative garlands for the tree using reusable or recyclable materials, like pinecones, paper, or popcorn, that you can recycle or mulch them after the holidays are over.  For reusable wreaths, tree, and house decorations, try making them out of scrap fabric, recycled paper, or old decorations you would have thrown away.. Switch from traditional lights to leds.

Rock-paper-scissors: They show replays again of him jumping on it. A different set of guys hold the rake and play rock paper scissors again. One loses and jumps on the rake again.

Youth: How to clean for a sleepover. Decide where the sleeping area will be. Tidy this area really good, and make sure it has enough room for everyone including you.. Vacuum and sweep the floor well, especially areas where sleeping bags, pillows, quilts, stuffed animals, and people will be.  If you have pets, clean up all pet hairs and dander in case of allergies. Use pet cleaning tape to roll hairs off cushions, carpet, bedding, and other surfaces.

Food and Entertaining: How to juice. Gather your ingredients and supplies. To make a juice, you'll need fresh produce and something to extract the juice from the fruits and vegetables. A juicing machine is the most convenient way of making juice, because it's designed to separate the juice from the pulp and flesh.  If you don't have a juicer, you can also use a blender to make juice. Once all the fruit and vegetables have been pureed, you can press the smoothie through cheesecloth to extract the juice.

Getting a haircut: Various scissors and combs are laid out on a mat. The salon stylist towels off then rubs hair products through the man's hair with his hands. The stylist combs out the persons hair and cuts it with scissors.

Food and Entertaining: How to grill tri tip. Head to your grocery store. How much you buy will depend on how large (and how hungry) the crew your feeding is. It's safe to figure about 1/2 pound per person.  If you don't find it on the shelf, ask the butcher. He may have some in the back, or can cut it to order for you.

Finance and Business: How to buy flowers wholesale. Look for a wholesale market open to the public. Many wholesale flower markets are open to the public, meaning you don't have to be a florist to shop there. Do an online search for "" wholesale flower market open to public "" and your zip code to find a location near you. There's likely one in the closest big city. These markets have many retailers selling a wide variety of blooms.

Computers and Electronics: How to wire a potentiometer. Identify the 3 terminals on the pot. Position the pot so that the shaft is facing up towards the ceiling and the 3 terminals are facing towards you. With the pot in this position, you can refer to the terminals from left to right as 1 , 2, and 3. Make a note of these labels, as it can be easy to lose track of them when repositioning your pot while working.. Ground the first terminal of the pot.

Pets and Animals: How to train big dogs. Start early. Although this may not always be an option, starting the dog training process when your dog is less than 1 year old is ideal, especially when it comes to large dogs. Plan to begin training your dog as soon as you bring it home, which may be as early as 8 weeks.  If you're training a puppy, keep the sessions short and integrate play into them to keep your puppy engaged. When training an older dog, expect the process to take a bit longer, and require a little more patience.

Youth: How to do your homework on time if you're a procrastinator. Organize your notes and files into categories. Procrastinating is easy if your notes are such a mess that you can't find anything you need! Take the time to organize your notes and files. Keep one binder or file folder for each class, and put your notes and assignments in chronological order."
"hellaswag.1728","Doing crunches: As he brings his elbows towards his knees, a loud crack can be heard as the man laughs, ""that hurt my ass. "" he attempts a second sit-up and with another cracking sound, exclaims and grabs his buttocks.

Using the rowing machine: Then, the woman puts her shoes in the rowing machine and starts to pull a handle with a string. The woman shows with her right hand the movement of her bottom. Then , the woman continues exercising, after she stops and talks again.

Computers and Electronics: How to make s'more ice cream. Mix whipping cream. In a mixing bowl, mix the milk, sugar, salt, vanilla extract, and whipping cream using a whisk. It will usually take about 5 minutes. Mix until the ingredients are combined well and slightly stiff. To mix the ingredients faster, consider using an electric/hand blender.

Computers and Electronics: How to root the samsung galaxy tab 3. Verify that your samsung galaxy tab 3 has at least 80 percent battery life. The rooting process may take up to several minutes to complete, and requires near-full battery life on your device.. Back up all personal data on your tablet using samsung kies, google's servers, your computer, or a third-party cloud storage service.  Rooting will erase all personal data from your tablet.. Tap on menu, then tap on "" settings.

Longboarding: People are seen riding around on skateboards past one another. People look and smile to the camera while continuing to ride around a city on skateboards.

Finance and Business: How to pay extra toward the principal of a loan. Switch to bi-weekly payments. Talk to your lender about possibly switching to bi-weekly payments rather than making full payments every month. Bi-weekly payments take advantage of the fact there are 12 months in the year but 52 weeks. If you pay half the amount every two weeks, by the end of the year you'll have made 13 full payments rather than 12. Talk to your bank or lender about setting up a bi-weekly payment plan.

Health: How to wrap an ankle. Start at the ball of the foot. Hold one end of the ace bandage against the ball of the foot, with the tail of the bandage extending past the outside of the foot, rather than the inside. Keep the tail rolled so that you can unroll it as you go, rather than dealing with an unwieldy long piece as you're trying to wrap.  For extra support, you can place a gauze pad on either side of the ankle before wrapping. Horseshoe-shaped padding cut from foam or felt is also used for extra stability in compression wraps.

Travel: How to pack your carry on bag. Pick the right bag. Make sure it's durable, easy to carry, and that it can hold all of your necessary items. More importantly, make sure it meets your airline's size requirements. Check your airlines faq to see the measurements of the largest bag you can bring. If you fly multiple different airlines, check the ones you fly most frequently and choose a size bag that will satisfy all the airlines requirements.

Doing a powerbomb: A man body slams another man on a ring. A referee taps on the ground several times.

Sports and Fitness: How to wear gaiters. Decide on a length. Gaiters usually come in either an ankle or full length style. Ankle gaiters will cover your shoe and the bottom of your pants. They are usually best for keeping grit and debris out of your shoes. Full length gaiters are the most common.

Doing crunches: We see a fitness center sign. We then see a man talking to the camera and sitting and laying on a exercise ball. The man"
"hellaswag.5701","Computers and Electronics: How to create your own windows based operating system. Make sure you have all the requirements ready, you will need them. The requirements are listed under things you'll need below.. Decide what cpu the os is compatible with.  For example: x86 (32-bit), x64 (64-bit). Make sure your computer that you will target matches the cpu type you will specify later.

Sports and Fitness: How to make a freestyle soccer video. Purchase a digital camera or video recorder from somewhere like argos or amazon. You can also buy one second hand off ebay. If you do not have any money to spend, consider borrowing some off your friend or relative. Once you get your camera or video recorder, charge it and make sure there's enough memory to film your whole clip.. Get a soccer ball and a mate to film you doing soccer tricks.

Pets and Animals: How to care for newborn horses. Be prepared. Read this article and ask your vet any questions you have about foaling out your mare. Gather the things you'll need and have them ready. Keep an eye on your mare for a better chance of being there when she foals.. Learn the maximum "" healthy "" timeline for the foal (if the foal takes much longer than this; contact your vet): Foal should stand within first hour.

Finance and Business: How to obtain power of attorney in indiana. Put it in writing. The first requirement for a valid power of attorney in indiana is that it must be in writing. You cannot grant this level of authority without a written document. You may wish to consult with an attorney to aid in drafting the power of attorney, although this is not required. No particular legal language is necessary, as long as you include the basic information.

Mixing drinks: First the woman introduces the man and what he has bought to town. She then asks him: what is a horse's neck? and he tells her where it originated from and why it's called the horse's neck.

Travel: How to encourage your child to eat healthy snacks. Let your child have some choices. Making some simple snacks available and letting your child pick their favorites can be a good way to engage their interest. Allowing them to control some toppings or extras can keep snacks healthy and allow your child to feel involved in their nutrition.  Offer two to three snack options and allow your child to pick. Offer a few basic options like carrot sticks, broccoli, or fruits.

Home and Garden: How to clean sunbrella fabric. Wipe daily dirt and grime off of the fabric. As soon as you notice dirt or grime on your sunbrella fabric, brush it off with a soft bristle brush. Every week or so, spray a basic soapy water cleanser over the fabric and use a sponge to rub the cleanser in. This should bring the dirt to the surface of the fabric. Use a mild dishwashing soap that you'd usually use for handwashing your dishes.

Home and Garden: How to make a japanese paper lantern. Gather your materials. The most important thing to buy is bendable metal wire. This can usually be found at arts and crafts stores, as well as hardware stores. Instead of forming your own metal structure, you can also buy pre-made metal wire structures which can save you time. You will also need to buy : Tissue paper (different colors) super glue or hot glue scissors hole-punch string wire cutters acrylic or watercolor paint (optional ). Find a mold for your lantern.

Computers and Electronics: How to eat vegan at subway. Stick with basic italian bread if you don't eat honey. Subway's italian bread is completely free of eggs, dairy, or honey. This makes it an ideal choice for strict vegans whose diets don't include sweeteners processed by animals or containing animal byproducts.  If you order "" white "" bread at subway, your sandwich will be made with italian bread. All subway sandwiches are available in 6 "" or 12 "" sizes.

Computers and Electronics: How to protect the data on your phone. Register your imei (international mobile equipment identity) number. This is the number used by the police when trying to recover a stolen phone, without this number, the are virtually useless. Network providers also use the number to block a stolen phone, so that nobody else can use it. Your imei is usually found under the battery of you can get it on-screen by dialing * 06. Register you phone at www.immobilise, a site set up by the police.

Personal Care and Style: How to get perfect eyebrows. Find the place where your brows should begin. Finding just the right spot for your inner brows to start is key to creating perfect brows, since starting too far in could throw off the balance of your face. To figure out where your inner brows should start, use the following technique : As a general starting point, take a pencil or other long, thin instrument and line it up with the inside corner of your eye."
"hellaswag.7357","Computers and Electronics: How to activate an at&t sim card. Open your browser and head to this website : . This is the activation page.. Enter your sim card number in the given field.  The sim card number can be found on the credit card sized car in which your sim card is located (as a punch out). You'll find the number underneath the barcode.

Education and Communications: How to construct a basic arp packet using colasoft packet builder for windows 7. Go to the command prompt for both computers. You can get to the command prompt by searching cmd from the windows start menu search bar or start-] all programs-] accessories.. Enter the command ipconfig.  This will display the ip addresses for the ethernet adapters installed in the computers. You should see a list of addresses appear on the screen.

Food and Entertaining: How to bring love into a relationship. Open yourself up to a deeper relationship. Being willing to love, and be loved, can be an uneasy experience sometimes because you may be afraid of getting hurt, or making the wrong move. Take your mind away from the "" what if "" and focus on being caring, loving, and respectful of your partner in the present.  Make sure that you don't feel pressured by your partner to commit to a relationship that you're not sure about. Be honest about what your motivations are for being with that person.

Cars & Other Vehicles: How to recognize that someone is drowning. Discern between aquatic distress and drowning. Although both responses are serious, knowing how to tell the difference between a person who is in aquatic distress and someone who is drowning may help you to more easily ascertain a person who is in acute danger and requires immediate help.. Identify aquatic distress.  Someone who is experiencing aquatic distress displays symptoms many people generally associate with drowning. Aquatic distress is no less serious than drowning, but it generally doesn't last long and the person can assist in his own rescue by grabbing lifelines or throw rings.

Calf roping: A cowboy in a horse ran towards the field and chase a cattle. The cowboy got off the horse and chase after the cattle, when he catched the cattle he tied the cattle.

Computers and Electronics: How to tell the difference between eczema and psoriasis. Monitor for red-brown patches. Eczema and psoriasis both cause red patches on the skin; however, eczema has red patches that may also have a brownish or gray tint to them. The skin may also be covered in smaller bumps that are filled with fluid or that are crusty.  The red patches of skin may be covered in raised bumps that look like goosebumps. The affected skin may thicken or develop knots.

Food and Entertaining: How to make a t shirt scarf. Lay the t-shirt out on a flat surface, front side facing up. Cut off any tags inside and outside of the shirt.. Cut off the hem of the shirt from one side to the other.  Then start at one armpit of the shirt and cut across to the other side. You are now left with the middle of the shirt.

Holidays and Traditions: How to commute on earth day. Ask your company's human resources department if they are offering any incentives to commute differently on earth day. Many companies offer transportation subsidies because they are not taxed. The following are popular ways that companies promote an eco-friendly commute on earth day and throughout the year : They replace parking subsidies with transportation subsidies. If your company gives parking spaces or other benefits to people with cars, ask what they can provide to people who take the bus or ride their bike. Companies provide people who carpool, use public transit and bike with subsidies.

Doing motocross: A black intro screen quickly appears and light blue letters are in the middle that look like ""dji"". A close up of a blonde curly haired boy is shown, then an aerial shot from above that includes a very large dirt track and the words on the bottom right of the screen say "" chaney ranch motorcross california, usa "".

Health: How to relax after a long day. Take a hot shower or bath. Warm water helps relax your muscles and increase circulation. It therefore offers some of the same benefits as getting a massage or exercising can, but is low-cost and won't risk ramping you up for a couple hours like intense exercise can. Light some candles, play relaxing music and soak in the tub for at least ten minutes. The bath is a great time to do some meditation or practice mindfulness.

Personal Care and Style: How to dry shave. Purchase an electric shaver. Electric shavers are all either rotary shavers or foil blades. Rotary shavers have several spinning blades that are usually pivoted so they can adjust to various angles of the skin."
